Date,Type,Location,Region,Latitude,Longitude
5/5/2023,other,Santa Maria,,34.8928408,-120.4951543
5/5/2023,other,Santa Maria,,34.89312043,-120.4959164
5/5/2023,other,Santa Maria,,34.89250964,-120.4970401
5/5/2023,other,Santa Maria,,34.89385612,-120.4981358
5/5/2023,other,Santa Maria,,34.8937344,-120.499033
5/5/2023,other,Santa Maria,,34.89300369,-120.4980866
5/5/2023,other,Santa Maria,,34.89308043,-120.4986833
5/5/2023,other,Santa Maria,,34.89463446,-120.4983539
5/5/2023,other,Santa Maria,,34.89453858,-120.498686
5/5/2023,other,Santa Maria,,34.89364434,-120.5029971
5/5/2023,other,Santa Maria,,34.89366702,-120.5023156
5/5/2023,other,Santa Maria,,34.89340743,-120.5034512
5/5/2023,other,Santa Maria,,34.89349725,-120.5038118
5/5/2023,other,Santa Maria,,34.8925555,-120.5034179
5/5/2023,other,Santa Maria,,34.89367929,-120.5086854
5/5/2023,other,Santa Maria,,34.89358293,-120.5077427
5/5/2023,other,Santa Maria,,34.89309917,-120.5086031
5/5/2023,other,Santa Maria,,34.89363968,-120.5091877
5/5/2023,other,Santa Maria,,34.88899207,-120.507715
5/5/2023,other,Santa Maria,,34.8902722,-120.5204118
5/5/2023,other,Santa Maria,,34.88970089,-120.519186
5/5/2023,other,Santa Maria,,34.89071382,-120.5198367
5/5/2023,other,Santa Maria,,34.89073953,-120.5183795
5/5/2023,other,Santa Maria,,34.89217305,-120.5188095
5/5/2023,hoop,Santa Maria,,34.90000434,-120.3706003
5/5/2023,hoop,Santa Maria,,34.89853435,-120.3706018
5/5/2023,hoop,Santa Maria,,34.89886978,-120.3725331
5/5/2023,mulch,Santa Maria,,34.90139837,-120.3734637
5/5/2023,mulch,Santa Maria,,34.90140327,-120.3730013
5/5/2023,mulch,Santa Maria,,34.90125155,-120.371769
5/5/2023,mulch,Santa Maria,,34.90090563,-120.3735229
5/5/2023,other,Santa Maria,,34.90208229,-120.3711809
5/5/2023,mulch,Santa Maria,,34.88046283,-120.388958
5/5/2023,mulch,Santa Maria,,34.88007317,-120.3902766
5/5/2023,mulch,Santa Maria,,34.8820737,-120.390984
5/5/2023,mulch,Santa Maria,,34.88098735,-120.3912103
5/5/2023,mulch,Santa Maria,,34.88129204,-120.3906608
5/5/2023,mulch,Santa Maria,,34.88072892,-120.3903373
5/5/2023,mulch,Santa Maria,,34.8817351,-120.3897222
5/5/2023,mulch,Santa Maria,,34.88104335,-120.3895414
5/5/2023,mulch,Santa Maria,,34.88011883,-120.3896508
5/5/2023,mulch,Santa Maria,,34.88134172,-120.3885381
5/5/2023,mulch,Santa Maria,,34.88010911,-120.3884725
5/5/2023,mulch,Santa Maria,,34.88113998,-120.3878634
5/5/2023,mulch,Santa Maria,,34.88047696,-120.387825
5/5/2023,mulch,Santa Maria,,34.88007281,-120.3876887
5/5/2023,mulch,Santa Maria,,34.88011616,-120.386565
5/5/2023,mulch,Santa Maria,,34.88077926,-120.3872688
5/5/2023,mulch,Santa Maria,,34.88392649,-120.3950318
5/5/2023,mulch,Santa Maria,,34.88276498,-120.3948854
5/5/2023,mulch,Santa Maria,,34.88311152,-120.3943187
5/5/2023,mulch,Santa Maria,,34.88369596,-120.3939118
5/5/2023,mulch,Santa Maria,,34.88279088,-120.3938871
5/5/2023,mulch,Santa Maria,,34.88312269,-120.3932928
5/5/2023,mulch,Santa Maria,,34.88283694,-120.3927955
5/5/2023,mulch,Santa Maria,,34.88198512,-120.3949331
5/5/2023,mulch,Santa Maria,,34.88227839,-120.3944111
5/5/2023,mulch,Santa Maria,,34.88190543,-120.3941614
5/5/2023,mulch,Santa Maria,,34.88212429,-120.3932559
5/5/2023,mulch,Santa Maria,,34.88181607,-120.3920962
5/5/2023,mulch,Santa Maria,,34.88109311,-120.394948
5/5/2023,mulch,Santa Maria,,34.88144448,-120.3943841
5/5/2023,mulch,Santa Maria,,34.88120423,-120.3936033
5/5/2023,mulch,Santa Maria,,34.88146407,-120.3928171
5/5/2023,mulch,Santa Maria,,34.88119178,-120.3923737
5/5/2023,mulch,Santa Maria,,34.88063444,-120.3949124
5/5/2023,mulch,Santa Maria,,34.88014698,-120.3945479
5/5/2023,mulch,Santa Maria,,34.88046164,-120.3939947
5/5/2023,mulch,Santa Maria,,34.88031059,-120.3935313
5/5/2023,mulch,Santa Maria,,34.8806417,-120.3929049
5/5/2023,mulch,Santa Maria,,34.88452912,-120.400282
5/5/2023,mulch,Santa Maria,,34.88577762,-120.3986323
5/5/2023,mulch,Santa Maria,,34.88581277,-120.3999773
5/5/2023,mulch,Santa Maria,,34.88446309,-120.3990459
5/5/2023,other,Santa Maria,,34.8901437,-120.5196896
5/5/2023,other,Santa Maria,,34.89058164,-120.5190681
5/5/2023,other,Santa Maria,,34.8921882,-120.5174683
5/5/2023,other,Santa Maria,,34.89169129,-120.51784
5/5/2023,other,Santa Maria,,34.89078644,-120.5202537
5/5/2023,other,Santa Maria,,34.88518399,-120.4860723
5/5/2023,other,Santa Maria,,34.8835646,-120.486114
5/5/2023,other,Santa Maria,,34.88263431,-120.4844125
5/5/2023,other,Santa Maria,,34.88243336,-120.4833785
5/5/2023,other,Santa Maria,,34.88412557,-120.4712824
5/5/2023,other,Santa Maria,,34.88320372,-120.471289
5/5/2023,other,Santa Maria,,34.88242468,-120.4712525
5/5/2023,other,Santa Maria,,34.88143733,-120.4712974
5/5/2023,other,Santa Maria,,34.8837793,-120.4701624
5/5/2023,other,Santa Maria,,34.88258142,-120.4697924
5/5/2023,other,Santa Maria,,34.88141776,-120.4699695
5/5/2023,other,Santa Maria,,34.8796232,-120.4709603
5/5/2023,other,Santa Maria,,34.87972231,-120.469765
5/5/2023,other,Santa Maria,,34.87939903,-120.4679578
5/5/2023,other,Santa Maria,,34.87808394,-120.4692055
5/5/2023,other,Santa Maria,,34.87857011,-120.4677709
5/5/2023,other,Santa Maria,,34.87722341,-120.4676463
5/5/2023,other,Santa Maria,,34.87897798,-120.4701768
5/5/2023,other,Santa Maria,,34.879076,-120.4665255
5/5/2023,other,Santa Maria,,34.87735794,-120.466257
5/5/2023,other,Santa Maria,,34.89602343,-120.4736072
5/5/2023,other,Santa Maria,,34.89546521,-120.4728482
5/5/2023,other,Santa Maria,,34.89697324,-120.4692211
5/5/2023,other,Santa Maria,,34.89492721,-120.4719316
5/5/2023,other,Santa Maria,,34.89425701,-120.4709064
5/5/2023,other,Santa Maria,,34.89478564,-120.4735866
5/5/2023,other,Santa Maria,,34.89405382,-120.472142
5/5/2023,other,Santa Maria,,34.89398836,-120.467432
5/5/2023,other,Santa Maria,,34.89472258,-120.4667247
5/5/2023,other,Santa Maria,,34.89679316,-120.4648953
5/5/2023,other,Santa Maria,,34.89588716,-120.4657802
5/5/2023,other,Santa Maria,,34.89614043,-120.4693706
5/5/2023,other,Santa Maria,,34.89690773,-120.4707538
5/5/2023,other,Santa Maria,,34.8975203,-120.4723458
5/5/2023,other,Santa Maria,,34.8981322,-120.470665
5/5/2023,other,Santa Maria,,34.90812877,-120.4641706
5/5/2023,other,Santa Maria,,34.91184696,-120.4627743
5/5/2023,other,Santa Maria,,34.91100693,-120.4624402
5/5/2023,other,Santa Maria,,34.90466695,-120.456138
5/5/2023,other,Santa Maria,,34.90464999,-120.4556035
5/5/2023,other,Santa Maria,,34.90403506,-120.4553623
5/5/2023,other,Santa Maria,,34.90374955,-120.4548513
5/5/2023,other,Santa Maria,,34.90890226,-120.4527434
5/5/2023,other,Santa Maria,,34.9077087,-120.4526915
5/5/2023,other,Santa Maria,,34.90821466,-120.4519629
5/5/2023,other,Santa Maria,,34.90210191,-120.4570964
5/5/2023,other,Santa Maria,,34.89906205,-120.4492241
5/5/2023,other,Santa Maria,,34.89882869,-120.4485677
5/5/2023,other,Santa Maria,,34.89754427,-120.4472997
5/5/2023,other,Santa Maria,,34.90111949,-120.450218
5/5/2023,other,Santa Maria,,34.89659776,-120.4460973
5/5/2023,other,Santa Maria,,34.89439847,-120.4433126
5/5/2023,other,Santa Maria,,34.92179094,-120.4568037
5/5/2023,other,Santa Maria,,34.92163354,-120.4564201
5/5/2023,other,Santa Maria,,34.92146355,-120.456726
5/5/2023,other,Santa Maria,,34.92142374,-120.4559139
5/5/2023,other,Santa Maria,,34.92127609,-120.456367
5/5/2023,other,Santa Maria,,34.92164201,-120.4552126
5/5/2023,other,Santa Maria,,34.92165252,-120.4545876
5/5/2023,other,Santa Maria,,34.92121364,-120.4553739
5/5/2023,other,Santa Maria,,34.92122017,-120.4544617
5/5/2023,other,Santa Maria,,34.92111524,-120.4568421
5/5/2023,other,Santa Maria,,34.92111879,-120.4559932
5/5/2023,other,Santa Maria,,34.9202636,-120.4559233
5/5/2023,other,Santa Maria,,34.91997784,-120.4558718
5/5/2023,other,Santa Maria,,34.92020031,-120.4554135
5/5/2023,other,Santa Maria,,34.92189621,-120.458162
5/5/2023,other,Santa Maria,,34.92135944,-120.4531093
5/5/2023,other,Santa Maria,,34.92026134,-120.4488243
5/5/2023,other,Santa Maria,,34.91894725,-120.4516823
5/5/2023,other,Santa Maria,,34.92002498,-120.4506404
5/5/2023,other,Santa Maria,,34.91899615,-120.4524977
5/5/2023,other,Santa Maria,,34.91857225,-120.4525655
5/6/2023,hoop,Oxnard,,34.14914886,-119.1065452
5/6/2023,hoop,Oxnard,,34.15119678,-119.1047552
5/6/2023,hoop,Oxnard,,34.15210456,-119.1066979
5/6/2023,hoop,Oxnard,,34.14912403,-119.1074298
5/6/2023,hoop,Oxnard,,34.14918849,-119.1069855
5/6/2023,hoop,Oxnard,,34.15207009,-119.1060839
5/6/2023,hoop,Oxnard,,34.14920571,-119.1058579
5/6/2023,hoop,Oxnard,,34.1520859,-119.107966
5/6/2023,hoop,Oxnard,,34.15117452,-119.1039066
5/6/2023,hoop,Oxnard,,34.15184112,-119.1076263
5/6/2023,hoop,Oxnard,,34.15198307,-119.107318
5/6/2023,hoop,Oxnard,,34.15179419,-119.1070789
5/6/2023,hoop,Oxnard,,34.15133064,-119.1044499
5/6/2023,hoop,Oxnard,,34.15178082,-119.1061482
5/6/2023,mulch,Oxnard,,34.1739101,-119.1022201
5/6/2023,mulch,Oxnard,,34.17354493,-119.1003773
5/6/2023,mulch,Oxnard,,34.1734693,-119.1020051
5/6/2023,mulch,Oxnard,,34.17340585,-119.1012041
5/6/2023,mulch,Oxnard,,34.17358822,-119.1009061
5/6/2023,mulch,Oxnard,,34.1738334,-119.1003375
5/6/2023,mulch,Oxnard,,34.17387968,-119.1009212
5/6/2023,mulch,Oxnard,,34.17395596,-119.1014458
5/6/2023,mulch,Oxnard,,34.1734429,-119.1024923
5/6/2023,mulch,Oxnard,,34.17376182,-119.102503
5/6/2023,other,Oxnard,,34.25378061,-119.0928707
5/6/2023,other,Oxnard,,34.20276119,-119.0577125
5/6/2023,other,Oxnard,,34.255607,-119.0892668
5/6/2023,other,Oxnard,,34.25556899,-119.0874126
5/6/2023,other,Oxnard,,34.25815783,-119.0919439
5/6/2023,other,Oxnard,,34.15046922,-119.0836276
5/6/2023,other,Oxnard,,34.25647345,-119.0886607
5/6/2023,other,Oxnard,,34.25421108,-119.0919453
5/6/2023,other,Oxnard,,34.25675264,-119.0905306
5/6/2023,other,Oxnard,,34.15105332,-119.0832984
5/6/2023,other,Oxnard,,34.25661736,-119.0878652
5/6/2023,other,Oxnard,,34.25363701,-119.0893016
5/6/2023,other,Oxnard,,34.14893946,-119.0840962
5/6/2023,other,Oxnard,,34.17491228,-119.0793263
5/6/2023,other,Oxnard,,34.25934204,-119.0853519
5/6/2023,other,Oxnard,,34.15157397,-119.0833737
5/6/2023,other,Oxnard,,34.17311961,-119.0790908
5/6/2023,other,Oxnard,,34.25448632,-119.0902549
5/6/2023,other,Oxnard,,34.25553154,-119.0912103
5/6/2023,other,Oxnard,,34.25809043,-119.0933316
5/6/2023,other,Oxnard,,34.20211182,-119.0606203
5/6/2023,other,Oxnard,,34.25677383,-119.0930868
5/6/2023,other,Oxnard,,34.25346947,-119.0873929
5/6/2023,other,Oxnard,,34.25771217,-119.0874649
5/6/2023,other,Oxnard,,34.25374615,-119.0885084
5/6/2023,other,Oxnard,,34.25358268,-119.0877498
5/6/2023,other,Oxnard,,34.25643435,-119.0913951
5/6/2023,other,Oxnard,,34.25516283,-119.0918522
5/6/2023,other,Oxnard,,34.25336146,-119.090418
5/6/2023,other,Oxnard,,34.17421033,-119.1294749
5/6/2023,other,Oxnard,,34.17476731,-119.1314439
5/6/2023,other,Oxnard,,34.25610939,-119.0898541
5/6/2023,other,Oxnard,,34.17415548,-119.1318157
5/6/2023,other,Oxnard,,34.17480417,-119.0800241
5/6/2023,other,Oxnard,,34.14895628,-119.0859917
5/6/2023,other,Oxnard,,34.14953064,-119.0844924
5/6/2023,other,Oxnard,,34.25515055,-119.0888089
5/6/2023,other,Oxnard,,34.20153441,-119.0594285
5/6/2023,other,Oxnard,,34.26009065,-119.0841874
5/6/2023,other,Oxnard,,34.25727701,-119.0925654
5/6/2023,other,Oxnard,,34.25680019,-119.0888975
5/6/2023,other,Oxnard,,34.25518189,-119.0884073
5/6/2023,other,Oxnard,,34.20261612,-119.060575
5/6/2023,other,Oxnard,,34.17490846,-119.1300103
5/6/2023,other,Oxnard,,34.1745626,-119.1328477
5/6/2023,other,Oxnard,,34.25399424,-119.0891053
5/6/2023,other,Oxnard,,34.25914429,-119.0851082
5/6/2023,other,Oxnard,,34.25971996,-119.0844942
5/6/2023,other,Oxnard,,34.25687739,-119.0875481
5/6/2023,other,Oxnard,,34.25800938,-119.0873712
5/6/2023,other,Oxnard,,34.25715483,-119.0930821
5/6/2023,other,Oxnard,,34.2533368,-119.090911
5/6/2023,other,Oxnard,,34.17490914,-119.1318802
5/6/2023,other,Oxnard,,34.25351399,-119.0932799
5/6/2023,other,Oxnard,,34.15141288,-119.0839871
5/6/2023,other,Oxnard,,34.25620112,-119.0903024
5/6/2023,other,Oxnard,,34.20257534,-119.0596819
5/6/2023,other,Oxnard,,34.2550785,-119.0894823
5/6/2023,other,Oxnard,,34.17436966,-119.1322857
5/6/2023,other,Oxnard,,34.20154269,-119.0604745
5/6/2023,other,Oxnard,,34.15036186,-119.0851171
5/6/2023,other,Oxnard,,34.25788116,-119.0890132
5/6/2023,other,Oxnard,,34.17442061,-119.0798506
5/6/2023,other,Oxnard,,34.14980141,-119.0827828
5/6/2023,other,Oxnard,,34.25665389,-119.0883091
5/6/2023,other,Oxnard,,34.25719693,-119.0921104
5/6/2023,other,Oxnard,,34.17390594,-119.0793244
5/6/2023,other,Oxnard,,34.25408611,-119.0900397
5/6/2023,other,Oxnard,,34.17421579,-119.1307641
5/6/2023,other,Oxnard,,34.25523431,-119.087358
5/6/2023,other,Oxnard,,34.25613774,-119.0926402
5/6/2023,other,Oxnard,,34.14990647,-119.0831018
5/6/2023,other,Oxnard,,34.17409923,-119.0802835
5/6/2023,other,Oxnard,,34.15057782,-119.0831355
5/6/2023,other,Oxnard,,34.25389063,-119.0915806
5/6/2023,other,Oxnard,,34.15145671,-119.0860108
5/6/2023,other,Oxnard,,34.14921309,-119.0842022
5/6/2023,other,Oxnard,,34.14894857,-119.0856466
5/6/2023,other,Oxnard,,34.14995886,-119.0840779
5/6/2023,other,Oxnard,,34.15043486,-119.0824811
5/6/2023,other,Oxnard,,34.25349555,-119.0888893
5/6/2023,other,Oxnard,,34.2555358,-119.0907025
5/6/2023,other,Oxnard,,34.17429018,-119.0787469
5/6/2023,other,Oxnard,,34.17331474,-119.0785802
5/6/2023,other,Oxnard,,34.14908482,-119.0834783
5/6/2023,other,Oxnard,,34.15086369,-119.085286
5/6/2023,other,Oxnard,,34.25550017,-119.0928666
5/6/2023,other,Oxnard,,34.25389878,-119.0907415
5/6/2023,other,Oxnard,,34.15109571,-119.0843217
5/6/2023,other,Oxnard,,34.15146768,-119.0848999
5/6/2023,other,Oxnard,,34.25374789,-119.0923644
5/6/2023,other,Oxnard,,34.17283326,-119.0802969
5/6/2023,other,Oxnard,,34.17436171,-119.1290556
5/6/2023,other,Oxnard,,34.25660025,-119.0925996
5/6/2023,other,Oxnard,,34.17463455,-119.1303761
5/6/2023,other,Oxnard,,34.25406332,-119.08969
5/6/2023,other,Oxnard,,34.25331148,-119.0876883
5/6/2023,other,Oxnard,,34.15050807,-119.085688
5/6/2023,other,Oxnard,,34.25401182,-119.0910669
5/6/2023,other,Oxnard,,34.25620946,-119.0911276
5/6/2023,other,Oxnard,,34.1746306,-119.1308816
5/6/2023,other,Oxnard,,34.26061765,-119.0851158
5/6/2023,other,Oxnard,,34.2581395,-119.0898156
5/6/2023,other,Oxnard,,34.25746874,-119.0918709
5/6/2023,other,Oxnard,,34.25647137,-119.0902184
5/6/2023,other,Oxnard,,34.25896506,-119.0855354
5/6/2023,other,Oxnard,,34.1748451,-119.0787361
5/6/2023,other,Oxnard,,34.26060665,-119.0858666
5/6/2023,other,Oxnard,,34.14937395,-119.0833039
5/6/2023,other,Oxnard,,34.25546981,-119.0925302
5/6/2023,other,Oxnard,,34.17395834,-119.1310867
5/6/2023,other,Oxnard,,34.2560737,-119.0921027
5/6/2023,other,Oxnard,,34.25774113,-119.0879331
5/6/2023,other,Oxnard,,34.1750459,-119.0790096
5/6/2023,other,Oxnard,,34.14973436,-119.086009
5/6/2023,other,Oxnard,,34.20272513,-119.0586459
5/6/2023,other,Oxnard,,34.15127637,-119.0830929
5/6/2023,other,Oxnard,,34.25457539,-119.0882021
5/6/2023,other,Oxnard,,34.14958245,-119.0848224
5/6/2023,other,Oxnard,,34.25327376,-119.0913235
5/6/2023,other,Oxnard,,34.25615307,-119.0894169
5/6/2023,other,Oxnard,,34.17427871,-119.0806868
5/6/2023,other,Oxnard,,34.20165535,-119.0576098
5/6/2023,other,Oxnard,,34.20156874,-119.0588565
5/6/2023,other,Oxnard,,34.20208883,-119.058306
5/6/2023,other,Oxnard,,34.17359387,-119.0792998
5/6/2023,other,Oxnard,,34.25470386,-119.0892589
5/6/2023,other,Oxnard,,34.25810756,-119.0911365
5/6/2023,other,Oxnard,,34.20150232,-119.0584799
5/6/2023,other,Oxnard,,34.20197947,-119.0588316
5/6/2023,other,Oxnard,,34.15017299,-119.0861161
5/6/2023,other,Oxnard,,34.25558786,-119.0920732
5/6/2023,other,Oxnard,,34.17323887,-119.0795596
5/6/2023,other,Oxnard,,34.14957034,-119.085741
5/6/2023,other,Oxnard,,34.15143851,-119.0827693
5/6/2023,other,Oxnard,,34.1753228,-119.0804548
5/6/2023,other,Oxnard,,34.14915366,-119.0826124
5/6/2023,other,Oxnard,,34.25601922,-119.0890421
5/6/2023,other,Oxnard,,34.25712894,-119.09179
5/6/2023,other,Oxnard,,34.25490635,-119.0921767
5/6/2023,other,Oxnard,,34.14940974,-119.083859
5/6/2023,other,Oxnard,,34.20248475,-119.0575594
5/6/2023,other,Oxnard,,34.25642135,-119.0920638
5/6/2023,other,Oxnard,,34.25624193,-119.0916704
5/6/2023,other,Oxnard,,34.25987009,-119.0851048
5/6/2023,other,Oxnard,,34.2566736,-119.0894525
5/6/2023,other,Oxnard,,34.15055769,-119.0843941
5/6/2023,other,Oxnard,,34.20242659,-119.0600349
5/6/2023,other,Oxnard,,34.25346928,-119.0924978
5/6/2023,other,Oxnard,,34.257876,-119.0917841
5/6/2023,other,Oxnard,,34.25324446,-119.0921229
5/6/2023,other,Oxnard,,34.25705924,-119.0900616
5/6/2023,other,Oxnard,,34.25758304,-119.0931026
5/6/2023,other,Oxnard,,34.15068357,-119.0840118
5/6/2023,other,Oxnard,,34.17381451,-119.0799798
5/6/2023,other,Oxnard,,34.25723913,-119.0908197
5/6/2023,other,Oxnard,,34.25587929,-119.0879725
5/6/2023,other,Oxnard,,34.25982333,-119.0858979
5/6/2023,other,Oxnard,,34.17458051,-119.1295053
5/6/2023,other,Oxnard,,34.25516832,-119.0923393
5/6/2023,other,Oxnard,,34.17391113,-119.0788787
5/6/2023,other,Oxnard,,34.2545496,-119.0932022
5/6/2023,other,Oxnard,,34.25642197,-119.0906795
5/6/2023,other,Oxnard,,34.25953693,-119.0850475
5/6/2023,other,Oxnard,,34.20159367,-119.0597534
5/6/2023,other,Oxnard,,34.25724492,-119.0877923
5/6/2023,other,Oxnard,,34.2572827,-119.0912124
5/6/2023,other,Oxnard,,34.1749246,-119.0806743
5/6/2023,other,Oxnard,,34.25999885,-119.0855637
5/6/2023,other,Oxnard,,34.25452821,-119.0889661
5/6/2023,other,Oxnard,,34.17268884,-119.0784029
5/6/2023,other,Oxnard,,34.15099249,-119.0824449
5/6/2023,other,Oxnard,,34.25626762,-119.0930413
5/6/2023,other,Oxnard,,34.25637555,-119.0882746
5/6/2023,other,Oxnard,,34.25807906,-119.0903822
5/6/2023,other,Oxnard,,34.25814468,-119.0882701
5/6/2023,other,Oxnard,,34.20168225,-119.0580997
5/6/2023,other,Oxnard,,34.25500685,-119.0915601
5/6/2023,other,Oxnard,,34.20202401,-119.0600246
5/6/2023,other,Oxnard,,34.17485539,-119.1322671
5/6/2023,other,Oxnard,,34.25738673,-119.0898107
5/6/2023,other,Oxnard,,34.25474485,-119.0924896
5/6/2023,other,Oxnard,,34.14984349,-119.083649
5/6/2023,other,Oxnard,,34.17383608,-119.1330185
5/6/2023,other,Oxnard,,34.25669778,-119.0922314
5/6/2023,other,Oxnard,,34.25797784,-119.0929098
5/6/2023,other,Oxnard,,34.15063464,-119.0847486
5/6/2023,other,Oxnard,,34.25770936,-119.0906497
5/6/2023,other,Oxnard,,34.15122049,-119.0858208
5/6/2023,other,Oxnard,,34.17439359,-119.1298873
5/6/2023,other,Oxnard,,34.260288,-119.0855359
5/6/2023,other,Oxnard,,34.1727539,-119.0788054
5/6/2023,other,Oxnard,,34.15085686,-119.0861395
5/6/2023,other,Oxnard,,34.14900329,-119.0851178
5/6/2023,other,Oxnard,,34.25642249,-119.0933132
5/6/2023,other,Oxnard,,34.25516808,-119.0907212
5/6/2023,other,Oxnard,,34.14951216,-119.0862152
5/6/2023,other,Oxnard,,34.25493904,-119.0903954
5/6/2023,other,Oxnard,,34.25688208,-119.089718
5/6/2023,other,Oxnard,,34.20239614,-119.0578811
5/6/2023,other,Oxnard,,34.25759086,-119.0888031
5/6/2023,other,Oxnard,,34.25714876,-119.0904557
5/6/2023,other,Oxnard,,34.25447605,-119.0918162
5/6/2023,other,Oxnard,,34.17457213,-119.0784111
5/6/2023,other,Oxnard,,34.25780264,-119.0923339
5/6/2023,other,Oxnard,,34.25323549,-119.0893513
5/6/2023,other,Oxnard,,34.2563147,-119.0890509
5/6/2023,other,Oxnard,,34.25672126,-119.0908815
5/6/2023,other,Oxnard,,34.17295075,-119.0806276
5/6/2023,other,Oxnard,,34.15130082,-119.0852087
5/6/2023,other,Oxnard,,34.26101701,-119.0851958
5/6/2023,other,Oxnard,,34.20217018,-119.059139
5/6/2023,other,Oxnard,,34.25353849,-119.0897722
5/6/2023,other,Oxnard,,34.15076653,-119.085805
5/6/2023,other,Oxnard,,34.15024874,-119.0830194
5/6/2023,other,Oxnard,,34.17279964,-119.0795771
5/6/2023,other,Oxnard,,34.25561593,-119.0888284
5/6/2023,other,Oxnard,,34.259414,-119.0845887
5/6/2023,other,Oxnard,,34.25388418,-119.087712
5/6/2023,other,Oxnard,,34.25480347,-119.0884944
5/6/2023,other,Oxnard,,34.25704314,-119.0884666
5/6/2023,other,Oxnard,,34.25951035,-119.0840352
5/6/2023,other,Oxnard,,34.14947504,-119.0824544
5/6/2023,other,Oxnard,,34.25571605,-119.0884146
5/6/2023,other,Oxnard,,34.25689705,-119.0925636
5/6/2023,other,Oxnard,,34.17438112,-119.0792891
5/6/2023,other,Oxnard,,34.1487982,-119.0831872
5/6/2023,other,Oxnard,,34.15029144,-119.0839208
5/6/2023,other,Oxnard,,34.25584834,-119.090334
5/6/2023,other,Oxnard,,34.17416178,-119.1328896
5/6/2023,other,Oxnard,,34.17337005,-119.0803597
5/6/2023,other,Oxnard,,34.15105766,-119.084711
5/6/2023,other,Oxnard,,34.17442707,-119.080363
5/6/2023,other,Oxnard,,34.25489672,-119.0909311
5/6/2023,other,Oxnard,,34.25779001,-119.0900223
5/6/2023,other,Oxnard,,34.25918975,-119.0842089
5/6/2023,other,Oxnard,,34.1491252,-119.0838482
5/6/2023,other,Oxnard,,34.1750927,-119.0800634
5/6/2023,other,Oxnard,,34.17392479,-119.080546
5/6/2023,other,Oxnard,,34.25455854,-119.0907369
5/6/2023,other,Oxnard,,34.17381586,-119.1300464
5/6/2023,other,Oxnard,,34.17387243,-119.1324271
5/6/2023,other,Oxnard,,34.17445294,-119.1311523
5/6/2023,other,Oxnard,,34.14879976,-119.0824169
5/6/2023,other,Oxnard,,34.25479582,-119.0930594
5/6/2023,other,Oxnard,,34.15074395,-119.0836697
5/6/2023,other,Oxnard,,34.14964469,-119.0853921
5/6/2023,other,Oxnard,,34.20177064,-119.0585783
5/6/2023,other,Oxnard,,34.2543245,-119.0886503
5/6/2023,other,Oxnard,,34.25595112,-119.090981
5/6/2023,other,Oxnard,,34.2547883,-119.0873042
5/6/2023,other,Oxnard,,34.14893759,-119.0828993
5/6/2023,other,Oxnard,,34.20178126,-119.0590767
5/6/2023,other,Oxnard,,34.14948867,-119.0828868
5/6/2023,other,Oxnard,,34.25434698,-119.0893559
5/6/2023,other,Oxnard,,34.25596474,-119.0932669
5/6/2023,other,Oxnard,,34.25518792,-119.0929895
5/6/2023,other,Oxnard,,34.2536742,-119.0905088
5/6/2023,other,Oxnard,,34.15124132,-119.0862519
5/6/2023,other,Oxnard,,34.25389424,-119.091955
5/6/2023,other,Oxnard,,34.25634238,-119.0896825
5/6/2023,other,Oxnard,,34.25713168,-119.0894138
5/6/2023,other,Oxnard,,34.17351974,-119.0798573
5/6/2023,other,Oxnard,,34.17372879,-119.0784041
5/6/2023,other,Oxnard,,34.20160489,-119.06008
5/6/2023,other,Oxnard,,34.25357916,-119.0920077
5/6/2023,other,Oxnard,,34.25460099,-119.0896237
5/6/2023,other,Oxnard,,34.15162704,-119.0824647
5/6/2023,other,Oxnard,,34.25766071,-119.0927891
5/6/2023,other,Oxnard,,34.25356492,-119.0910888
5/6/2023,other,Oxnard,,34.25752097,-119.0922644
5/6/2023,other,Oxnard,,34.25574507,-119.0926947
5/6/2023,other,Oxnard,,34.15007568,-119.0848271
5/6/2023,other,Oxnard,,34.25473116,-119.0899969
5/6/2023,other,Oxnard,,34.2604251,-119.0843565
5/6/2023,other,Oxnard,,34.1488218,-119.0844087
5/6/2023,other,Oxnard,,34.25448112,-119.0912736
5/6/2023,other,Oxnard,,34.26062731,-119.0840712
5/6/2023,other,Oxnard,,34.25356819,-119.0881206
5/6/2023,other,Oxnard,,34.25580387,-119.0899907
5/6/2023,other,Oxnard,,34.20272963,-119.0593289
5/6/2023,other,Oxnard,,34.15171284,-119.0846181
5/6/2023,other,Oxnard,,34.17433251,-119.1303996
5/6/2023,other,Oxnard,,34.20203773,-119.0596014
5/6/2023,other,Oxnard,,34.1753616,-119.0796207
5/6/2023,other,Oxnard,,34.25627595,-119.0874131
5/6/2023,other,Oxnard,,34.17254513,-119.079233
5/6/2023,other,Oxnard,,34.25550015,-119.0896222
5/6/2023,other,Oxnard,,34.14980445,-119.0844802
5/6/2023,other,Oxnard,,34.17510324,-119.0785044
5/6/2023,other,Oxnard,,34.14942048,-119.0850845
5/6/2023,other,Oxnard,,34.26101149,-119.0847581
5/6/2023,other,Oxnard,,34.26026274,-119.0858912
5/6/2023,other,Oxnard,,34.26072836,-119.0847682
5/6/2023,other,Oxnard,,34.17495228,-119.1309682
5/6/2023,other,Oxnard,,34.17391676,-119.1304912
5/6/2023,other,Oxnard,,34.2557996,-119.091392
